ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
1122303,2017-08-26,2017-08-26,45-49,F,63,67,66,391998,97,142.0500025,3,1.0,,
1122304,2017-08-27,2017-08-27,45-49,F,63,64,66,1111156,282,402.3000026,5,0.0,,
1122308,2017-08-27,2017-08-27,45-49,F,63,64,68,427772,117,159.299999,3,1.0,,
1122310,2017-08-27,2017-08-27,45-49,F,64,66,65,536457,136,193.6599991,2,1.0,,
1122311,2017-08-27,2017-08-27,45-49,F,64,69,68,179894,43,66.83999872,2,0.0,,
1122312,2017-08-27,2017-08-27,45-49,F,64,70,66,479882,131,178.6700007,6,0.0,,
1122313,2017-08-26,2017-08-26,45-49,F,64,70,69,358261,91,130.3600011,1,0.0,,
1122316,2017-08-26,2017-08-26,45-49,F,65,67,67,346688,88,114.8599998,2,0.0,,
1314296,2017-08-26,2017-08-26,30-34,M,100,106,105,33445,2,3.199999928,1,0.0,,
1314297,2017-08-25,2017-08-25,30-34,M,101,106,103,72228,5,7.529999852,4,4.0,,
1314298,2017-08-25,2017-08-25,30-34,M,102,104,107,49699,2,2.690000057,2,1.0,,
1314299,2017-08-26,2017-08-26,30-34,M,103,107,108,189761,18,27.32999969,4,1.0,,
1314301,2017-08-26,2017-08-26,30-34,M,105,108,107,312524,37,53.78999972,2,0.0,,
1314303,2017-08-26,2017-08-26,30-34,M,107,108,110,496760,42,61.00999904,10,3.0,,
1314306,2017-08-26,2017-08-26,30-34,M,110,112,111,310988,34,46.66999936,11,3.0,,
1314307,2017-08-26,2017-08-26,30-34,M,111,112,113,98606,9,12.10999984,1,0.0,,
1314308,2017-08-26,2017-08-26,30-34,M,112,117,115,51104,2,3.199999928,3,1.0,,
1314309,2017-08-23,2017-08-23,30-34,M,113,116,115,276762,22,32.09000015,5,1.0,,
1314312,2017-08-23,2017-08-23,35-39,M,101,105,103,33534,2,2.960000038,1,1.0,,
1314313,2017-08-21,2017-08-21,35-39,M,102,104,107,128859,16,23.69999957,1,0.0,,
1314314,2017-08-21,2017-08-21,35-39,M,103,104,105,92080,12,16.94000018,3,2.0,,
1314316,2017-08-21,2017-08-21,35-39,M,105,107,107,211882,33,46.64999926,3,1.0,,
1314318,2017-08-21,2017-08-21,35-39,M,107,110,109,112776,9,12.67999995,1,0.0,,
1314319,2017-08-21,2017-08-21,35-39,M,108,113,111,145324,14,19.82000005,2,1.0,,
1314320,2017-08-21,2017-08-21,35-39,M,109,113,115,106492,14,21.26000023,2,0.0,,
1314321,2017-08-21,2017-08-21,35-39,M,110,112,111,233845,30,40.73000062,3,0.0,,
1314323,2017-08-21,2017-08-21,35-39,M,112,117,118,155426,17,25.01000023,3,0.0,,
1314324,2017-08-21,2017-08-21,35-39,M,113,116,114,97540,8,11.5199995,2,1.0,,
1314325,2017-08-21,2017-08-21,35-39,M,114,117,120,61441,5,7.700000048,1,0.0,,
1314326,2017-08-20,2017-08-20,40-44,M,100,104,104,76703,9,12.14999962,3,1.0,,
1314327,2017-08-20,2017-08-20,40-44,M,101,107,105,68619,10,14.96000034,1,0.0,,
1314330,2017-08-20,2017-08-20,40-44,M,104,108,108,17559,1,1.49000001,1,1.0,,
1314331,2017-08-20,2017-08-20,40-44,M,105,107,108,137879,19,28.47000003,2,0.0,,
1314332,2017-08-20,2017-08-20,40-44,M,106,110,112,67710,10,15.14999998,1,0.0,,
1314333,2017-08-21,2017-08-21,40-44,M,107,113,108,348180,41,60.22999907,3,1.0,,
1314334,2017-08-21,2017-08-21,40-44,M,108,110,112,146246,18,28.71999955,3,1.0,,
1314336,2017-08-20,2017-08-20,40-44,M,110,116,113,187236,24,34.86999965,2,2.0,,
1314337,2017-08-20,2017-08-20,40-44,M,111,112,112,72157,9,13.50000036,1,1.0,,
1314338,2017-08-21,2017-08-21,40-44,M,112,113,114,91180,10,13.55999994,1,0.0,,
1314339,2017-08-22,2017-08-22,40-44,M,113,114,116,86293,6,9.259999871,1,1.0,,
1314341,2017-08-23,2017-08-23,45-49,M,100,105,106,101410,12,17.94000006,4,0.0,,
1314343,2017-08-23,2017-08-23,45-49,M,102,107,103,134245,18,25.75000024,2,1.0,,
1314345,2017-08-23,2017-08-23,45-49,M,104,105,107,125650,20,30.08000076,4,0.0,,
1314346,2017-08-23,2017-08-23,45-49,M,105,109,106,50406,5,7.26000011,1,1.0,,
1314348,2017-08-23,2017-08-23,45-49,M,107,113,111,121769,13,18.41999996,2,1.0,,
1314349,2017-08-23,2017-08-23,45-49,M,108,113,113,267106,34,50.5,4,1.0,,
1314350,2017-08-23,2017-08-23,45-49,M,109,115,115,365539,57,82.13999915,5,2.0,,
1314351,2017-08-23,2017-08-23,45-49,M,110,114,111,188758,25,36.60000038,2,1.0,,
1314353,2017-08-22,2017-08-22,45-49,M,112,114,114,108426,13,19.58000016,1,0.0,,
1314354,2017-08-22,2017-08-22,45-49,M,113,116,116,138525,9,13.65000045,3,0.0,,
1314355,2017-08-22,2017-08-22,45-49,M,114,117,118,150858,21,30.26000011,1,0.0,,
1314357,2017-08-22,2017-08-22,30-34,F,101,102,102,524306,81,113.6800029,10,4.0,,
1314358,2017-08-22,2017-08-22,30-34,F,102,103,103,104496,9,11.42999983,3,2.0,,
1314359,2017-08-22,2017-08-22,30-34,F,103,109,105,452519,68,99.52000237,7,2.0,,
1314360,2017-08-22,2017-08-22,30-34,F,104,105,108,442919,76,110.7800021,21,2.0,,
1314361,2017-08-22,2017-08-22,30-34,F,105,111,107,596831,86,120.8799992,11,0.0,,
1314362,2017-08-22,2017-08-22,30-34,F,106,109,108,173912,26,35.54000032,2,1.0,,
1314363,2017-08-22,2017-08-22,30-34,F,107,109,113,780967,86,119.6400018,20,4.0,,
1314364,2017-08-22,2017-08-22,30-34,F,108,111,111,132124,8,11.18999994,4,0.0,,
1314365,2017-08-27,2017-08-27,30-34,F,109,110,112,623137,100,138.9200006,12,1.0,,
1314366,2017-08-27,2017-08-27,30-34,F,110,114,111,99020,10,14.48000044,4,1.0,,
1314367,2017-08-18,2017-08-18,30-34,F,111,113,114,665817,117,163.8000002,23,9.0,,
1314368,2017-08-18,2017-08-18,30-34,F,112,114,113,699232,80,111.9899995,12,3.0,,
1314371,2017-08-18,2017-08-18,35-39,F,100,103,102,72982,11,15.04999995,1,0.0,,
1314372,2017-08-18,2017-08-18,35-39,F,101,107,104,975884,167,237.3199975,14,3.0,,
1314373,2017-08-18,2017-08-18,35-39,F,102,106,103,245607,33,47.87999952,3,1.0,,
1314377,2017-08-18,2017-08-18,35-39,F,106,111,109,485369,114,164.6400015,3,0.0,,
1314378,2017-08-18,2017-08-18,35-39,F,107,111,112,866355,139,200.8299961,11,5.0,,
1314379,2017-08-18,2017-08-18,35-39,F,108,110,110,502710,72,105.2199969,8,2.0,,
1314380,2017-08-18,2017-08-18,35-39,F,109,114,111,475184,88,127.3200028,4,1.0,,
1314381,2017-08-17,2017-08-17,35-39,F,110,111,111,357401,47,68.67000008,8,1.0,,
1314382,2017-08-17,2017-08-17,35-39,F,111,114,112,99810,14,20.05000019,2,0.0,,
1314383,2017-08-17,2017-08-17,35-39,F,112,116,114,81569,6,9.409999967,3,1.0,,
1314384,2017-08-17,2017-08-17,35-39,F,113,115,114,441192,53,77.59999979,6,2.0,,
1314385,2017-08-17,2017-08-17,35-39,F,114,115,116,90470,11,16.73000002,1,1.0,,
1314386,2017-08-17,2017-08-17,40-44,F,100,102,102,834243,166,246.7499975,18,7.0,,
1314387,2017-08-17,2017-08-17,40-44,F,101,105,106,696612,152,223.1899948,31,9.0,,
1314388,2017-08-17,2017-08-17,40-44,F,102,103,106,329333,48,67.60999918,1,0.0,,
1314389,2017-08-17,2017-08-17,40-44,F,103,104,105,1114711,224,319.0000019,6,0.0,,
1314390,2017-08-17,2017-08-17,40-44,F,104,107,107,267316,58,82.92999887,3,0.0,,
1314391,2017-08-19,2017-08-19,40-44,F,105,109,106,228629,38,57.0,2,0.0,,
1314392,2017-08-19,2017-08-19,40-44,F,106,107,111,758340,159,233.110002,13,4.0,,
1314393,2017-08-20,2017-08-20,40-44,F,107,108,110,877535,149,217.7799966,5,2.0,,
1314394,2017-08-20,2017-08-20,40-44,F,108,113,112,1357386,223,323.0600071,10,1.0,,
1314395,2017-08-20,2017-08-20,40-44,F,109,115,115,280240,61,87.99000168,2,2.0,,
1314396,2017-08-20,2017-08-20,40-44,F,110,116,116,419922,75,105.4500008,3,1.0,,
1314397,2017-08-20,2017-08-20,40-44,F,111,116,115,402975,83,120.8999977,1,0.0,,
1314398,2017-08-20,2017-08-20,40-44,F,112,115,116,1137635,211,301.0499992,30,10.0,,
1314400,2017-08-20,2017-08-20,40-44,F,114,118,119,250234,40,62.31999922,4,1.0,,
1314401,2017-08-20,2017-08-20,45-49,F,100,106,101,904907,195,279.219995,11,1.0,,
1314402,2017-08-20,2017-08-20,45-49,F,101,105,105,589270,107,158.0500023,10,4.0,,
1314403,2017-08-20,2017-08-20,45-49,F,102,104,104,168714,24,36.01000071,2,2.0,,
1314404,2017-08-19,2017-08-19,45-49,F,103,105,104,71982,11,16.34000051,1,0.0,,
1314405,2017-08-19,2017-08-19,45-49,F,104,107,110,558666,110,162.6399975,14,5.0,,
1314406,2017-08-19,2017-08-19,45-49,F,105,106,109,1118200,235,333.7499943,11,4.0,,
1314407,2017-08-19,2017-08-19,45-49,F,106,112,108,107100,23,33.71000051,1,0.0,,
1314408,2017-08-19,2017-08-19,45-49,F,107,113,112,877769,160,232.5900005,13,4.0,,
1314409,2017-08-19,2017-08-19,45-49,F,108,112,112,212508,33,47.69000006,4,1.0,,
1314410,2017-08-19,2017-08-19,45-49,F,109,111,114,1129773,252,358.189997,13,2.0,,
1314411,2017-08-19,2017-08-19,45-49,F,110,111,116,637549,120,173.8800035,3,0.0,,
1314412,2017-08-19,2017-08-19,45-49,F,111,113,117,151531,28,40.28999949,2,0.0,,
1314414,2017-08-17,2017-08-17,45-49,F,113,114,117,790253,135,198.7100005,8,2.0,,
1314415,2017-08-17,2017-08-17,45-49,F,114,116,118,513161,114,165.6099987,5,2.0,,
